Url,Country,Country Code,Region,City,Lat,Lng,ZIP Code,Time Zone,Manufacturer
http://99.42.39.171:82/mjpg/video.mjpg,"
United States
","
US
","
Georgia
","
 Tucker.
",33.85455,-84.21714,30084,-05:00,"
Axis
"
http://110.5.60.237:8081/mjpg/video.mjpg,"
Japan
","
JP
","
Tokyo
","
 Tokyo.
",35.689506,139.6917,214-0021,+09:00,"
Axis
"
http://194.144.130.132:8080/GetData.cgi?CH=1,"
Iceland
","
IS
","
Hofuoborgarsvaoio
","
 Reykjavik.
",64.13548,-21.89541,104,+00:00,"
ChannelVision
"
http://213.221.203.49:80/mjpg/video.mjpg,"
Switzerland
","
CH
","
Solothurn
","
 Solothurn.
",47.20791,7.53714,4500,+01:00,"
Axis
"
http://82.18.225.190:60001/cgi-bin/snapshot.cgi?chn=0&u=admin&p=&q=0&COUNTER,"
United Kingdom
","
GB
","
England
","
 Watford.
",51.65531,-0.39602,WD17 2BP,+00:00,"
Defeway
"
http://109.110.35.178:80/cgi-bin/faststream.jpg?stream=half&fps=15&rand=COUNTER,"
Russian Federation
","
RU
","
Primor'Ye
","
 Vladivostok.
",43.10562,131.87353,690092,+09:00,"
Mobotix
"
http://87.197.99.199:80/shot.jpg?rnd=654321,"
Slovakia
","
SK
","
Nitra
","
 Nitra.
",48.30763,18.08453,949 11,+01:00,"
Android-IPWebcam
"
http://81.218.155.234:60001/cgi-bin/snapshot.cgi?chn=0&u=admin&p=&q=0&COUNTER,"
Israel
","
IL
","
Yerushalayim
","
 West Jerusalem.
",31.78199,35.21961,"
-
",+02:00,"
Defeway
"
http://119.200.206.14:8000/webcapture.jpg?command=snap&channel=1?COUNTER,"
Korea, Republic Of
","
KR
","
Pusan-Jikhalsi
","
 Busan.
",35.10278,129.04028,600-015,+09:00,Hi3516
http://58.151.115.198:50000/SnapshotJPEG?Resolution=640x480&Quality=Clarity&COUNTER,"
Korea, Republic Of
","
KR
","
Kyongsang-Namdo
","
 Ungsang.
",35.40611,129.16861,626-837,+09:00,"
Panasonic
"
http://188.7.116.142:8082/mjpg/video.mjpg,"
France
","
FR
","
Ile-De-France
","
 Boulogne-Billancourt.
",48.83333,2.25,92659,+01:00,"
Axis
"
http://118.150.160.4:91/webcapture.jpg?command=snap&channel=1?COUNTER,"
Taiwan, Province Of 
","
TW
","
T'Ai-Wan
","
 Taipei.
",25.04776,121.53185,250,+08:00,Hi3516
http://166.143.14.244:8081/mjpg/video.mjpg,"
United States
","
US
","
Nevada
","
 Las Vegas.
",36.17497,-115.13722,89044,-08:00,"
Axis
"
http://84.82.29.229:8080/mjpg/video.mjpg,"
Netherlands
","
NL
","
Utrecht
","
 Vianen.
",51.9925,5.09167,5434,+01:00,"
Axis
"
http://81.205.127.187:8080/cam_1.cgi,"
Netherlands
","
NL
","
Utrecht
","
 Leusden.
",52.1325,5.43194,3834,+01:00,"
WebcamXP
"
http://128.101.85.194:80/mjpg/video.mjpg,"
United States
","
US
","
Minnesota
","
 Minneapolis.
",44.9809,-93.2263,55414,-06:00,"
Axis
"
http://81.207.36.167:80/snap.jpg?JpegSize=M&JpegCam=1&r=COUNTER,"
Netherlands
","
NL
","
Noord-Holland
","
 Amsterdam.
",52.37403,4.88969,1089,+01:00,"
Bosch
"
http://181.164.35.22:9000/mjpeg.cgi,"
Argentina
","
AR
","
Buenos Aires
","
 Castelar.
",-34.666667,-58.666667,1714,-03:00,DLink-DCS-932
http://206.223.203.191:80/cgi-bin/faststream.jpg?stream=half&fps=15&rand=COUNTER,"
United States
","
US
","
Alaska
","
 Ketchikan.
",55.375171,-131.69209,99901,-09:00,"
Mobotix
"
http://24.74.37.40:60001/cgi-bin/snapshot.cgi?chn=0&u=admin&p=&q=0&COUNTER,"
United States
","
US
","
North Carolina
","
 Pineville.
",35.0832,-80.8923,28134,-05:00,"
Defeway
"
http://138.16.170.10:80/mjpg/video.mjpg,"
United States
","
US
","
Rhode Island
","
 Providence.
",41.823878,-71.400968,2912,-05:00,"
Axis
"
http://81.187.169.213:80/mjpg/video.mjpg,"
United Kingdom
","
GB
","
England
","
 Arnold.
",53,-1.13333,WD3 1JS,+00:00,"
Axis
"
http://153.20.79.180:80/cgi-bin/faststream.jpg?stream=half&fps=15&rand=COUNTER,"
Singapore
","
SG
","
Singapore
","
 Singapore.
",1.28967,103.85007,179431,+08:00,"
Mobotix
"
http://82.148.139.77:81/mjpg/video.mjpg,"
Norway
","
NO
","
Nordland
","
 Fauske.
",67.25883,15.39181,8205,+01:00,"
Axis
"
http://137.151.186.180:80/cgi-bin/camera?resolution=640&quality=1&Language=0&COUNTER,"
United States
","
US
","
California
","
 Fullerton.
",33.88597,-117.89454,92831,-08:00,"
PanasonicHD
"
http://121.187.52.173:8090/mjpg/video.mjpg,"
Korea, Republic Of
","
KR
","
Kwangju-Jikhalsi
","
 Kwangju.
",35.15472,126.91556,501-030,+09:00,"
Axis
"
http://123.63.149.164:86/cgi-bin/camera?resolution=640&quality=1&Language=0&COUNTER,"
India
","
IN
","
Delhi
","
 New Delhi.
",28.63576,77.22445,110020,+05:30,"
PanasonicHD
"
http://82.81.60.183:60001/cgi-bin/snapshot.cgi?chn=0&u=admin&p=&q=0&COUNTER,"
Israel
","
IL
","
Hamerkaz
","
 Petah Tikva.
",32.09174,34.88503,"
-
",+02:00,"
Defeway
"
http://160.218.106.41:8080/snap.jpg?JpegSize=M&JpegCam=1&r=COUNTER,"
Czech Republic
","
CZ
","
Hlavni Mesto Praha
","
 Prague.
",50.08804,14.42076,150 00,+01:00,"
Bosch
"
http://118.233.193.26:80/webcapture.jpg?command=snap&channel=1?COUNTER,"
Taiwan, Province Of 
","
TW
","
T'Ai-Wan
","
 Fengyuan.
",24.25,120.71694,420,+08:00,Hi3516
http://213.184.45.236:80/cgi-bin/faststream.jpg?stream=half&fps=15&rand=COUNTER,"
Estonia
","
EE
","
Harjumaa
","
 Tallinn.
",59.43696,24.75353,15169,+02:00,"
Mobotix
"
http://153.142.232.244:8083/cgi-bin/faststream.jpg?stream=half&fps=15&rand=COUNTER,"
Japan
","
JP
","
Saitama
","
 Saitama.
",35.867,139.65,337-0042,+09:00,"
Mobotix
"
http://77.151.7.59:80/cgi-bin/viewer/video.jpg?r=COUNTER,"
France
","
FR
","
Auvergne
","
 Volvic.
",45.87196,3.03832,63530,+01:00,"
Vivotek
"
http://153.156.255.7:8081/cgi-bin/faststream.jpg?stream=half&fps=15&rand=COUNTER,"
Japan
","
JP
","
Osaka
","
 Osaka.
",34.69389,135.50222,541-0041,+09:00,"
Mobotix
"
http://31.160.161.51:8081/mjpg/video.mjpg,"
Netherlands
","
NL
","
Zuid-Holland
","
 Den Haag.
",52.07667,4.29861,2590,+01:00,"
Axis
"
http://107.84.153.38:80/mjpg/video.mjpg,"
United States
","
US
","
California
","
 Los Angeles.
",34.05223,-118.24368,90001,-08:00,"
Axis
"
http://134.29.175.121:80/image?speed=0,"
United States
","
US
","
Minnesota
","
 Saint Paul.
",44.9701,-93.0821,55101,-06:00,Sony-CS3
http://213.46.109.223:82/cgi-bin/camera?resolution=640&quality=1&Language=0&COUNTER,"
Netherlands
","
NL
","
Noord-Holland
","
 Landsmeer.
",52.43083,4.91528,1121,+01:00,"
PanasonicHD
"
http://185.76.59.48:8080/cam_1.cgi,"
Italy
","
IT
","
Marche
","
 Corinaldo.
",43.64986,13.04816,60013,+01:00,"
WebcamXP
"
http://27.116.24.117:80/mjpg/video.mjpg,"
Japan
","
JP
","
Wakayama
","
 Wakayama.
",34.233,135.167,641-0012,+09:00,"
Axis
"
http://76.88.76.12:8001/cgi-bin/camera?resolution=640&quality=1&Language=0&COUNTER,"
United States
","
US
","
California
","
 San Diego.
",32.71533,-117.15726,92101,-08:00,"
PanasonicHD
"
http://120.146.189.181:84/videostream.cgi?user=admin&pwd=,"
Australia
","
AU
","
Queensland
","
 Brisbane.
",-27.46794,153.02809,4000,+10:00,"
Foscam
"
http://37.247.80.218:80/cgi-bin/faststream.jpg?stream=half&fps=15&rand=COUNTER,"
Germany
","
DE
","
Hessen
","
 Thalheim.
",50.48641,8.01204,56414,+01:00,"
Mobotix
"
http://94.124.210.59:8084/mjpg/video.mjpg,"
Germany
","
DE
","
Baden-Wurttemberg
","
 Plieningen.
",48.7008,9.21664,70599,+01:00,"
Axis
"
http://145.253.159.22:80/cgi-bin/faststream.jpg?stream=half&fps=15&rand=COUNTER,"
Germany
","
DE
","
Thuringen
","
 Sulzbach.
",51.00328,11.48689,65843,+01:00,"
Mobotix
"
http://31.168.223.22:60001/cgi-bin/snapshot.cgi?chn=0&u=admin&p=&q=0&COUNTER,"
Israel
","
IL
","
Tel Aviv
","
 Tel Aviv.
",32.08088,34.78057,"
-
",+02:00,"
Defeway
"
http://59.126.222.243:80/webcapture.jpg?command=snap&channel=1?COUNTER,"
Taiwan, Province Of 
","
TW
","
T'Ai-Wan
","
 Nantou.
",23.91566,120.66387,540,+08:00,Hi3516
http://122.52.148.206:50001/cgi-bin/camera?resolution=640&quality=1&Language=0&COUNTER,"
Philippines
","
PH
","
Butuan
","
 Butuan.
",8.94917,125.54361,8600,+08:00,"
PanasonicHD
"
http://207.102.135.35:8082/snap.jpg?JpegSize=M&JpegCam=1&r=COUNTER,"
Canada
","
CA
","
Alberta
","
 Calgary.
",51.05011,-114.08529,T1X 0L3,-07:00,"
Bosch
"
http://103.37.205.23:8000/cgi-bin/faststream.jpg?stream=half&fps=15&rand=COUNTER,"
New Zealand
","
NZ
","
Auckland
","
 Auckland.
",-36.86667,174.76667,1150,+13:00,"
Mobotix
"
http://78.251.179.20:8080/cam_1.cgi,"
France
","
FR
","
Alsace
","
 Strasbourg.
",48.58342,7.74296,67999,+01:00,"
WebcamXP
"
http://80.14.4.250:8001/snap.jpg?JpegSize=M&JpegCam=1&r=COUNTER,"
France
","
FR
","
Provence-Alpes-Cote 
","
 Nice.
",43.70313,7.26608,6833,+01:00,"
Bosch
"
http://95.155.196.227:1024/img/video.mjpeg,"
Sweden
","
SE
","
Ostergotlands Lan
","
 Linkoping.
",58.41667,15.61667,58957,+01:00,"
Linksys
"
http://81.93.193.200:8082/videostream.cgi?user=admin&pwd=,"
Hungary
","
HU
","
Fejer
","
 Pusztaszabolcs.
",47.13718,18.76704,2490,+01:00,"
Foscam
"
http://59.90.238.178:84/SnapshotJPEG?Resolution=640x480&Quality=Clarity&COUNTER,"
India
","
IN
","
Karnataka
","
 Bangalore.
",12.97623,77.60329,560018,+05:30,"
Panasonic
"
http://118.240.130.49:60001/cgi-bin/snapshot.cgi?chn=0&u=admin&p=&q=0&COUNTER,"
Japan
","
JP
","
Tokyo
","
 Shibuya-Ku.
",35.664036,139.698211,150-0041,+09:00,"
Defeway
"
http://80.123.200.142:80/cgi-bin/faststream.jpg?stream=half&fps=15&rand=COUNTER,"
Austria
","
AT
","
Oberosterreich
","
 Ried Im Innkreis.
",48.21123,13.48855,4910,+01:00,"
Mobotix
"
http://183.102.60.185:9000/webcapture.jpg?command=snap&channel=1?COUNTER,"
Korea, Republic Of
","
KR
","
Kyonggi-Do
","
 Kwangmyong.
",37.47722,126.86639,423-836,+09:00,Hi3516
http://74.106.249.38:80/snap.jpg?JpegSize=M&JpegCam=1&r=COUNTER,"
United States
","
US
","
Maryland
","
 Baltimore.
",39.29038,-76.61219,21201,-05:00,"
Bosch
"
http://87.128.48.162:80/cgi-bin/faststream.jpg?stream=half&fps=15&rand=COUNTER,"
Germany
","
DE
","
Berlin
","
 Berlin.
",52.52437,13.41053,10178,+01:00,"
Mobotix
"
http://46.21.160.162:8080/oneshotimage1?COUNTER,"
Netherlands
","
NL
","
Zuid-Holland
","
 Zoetermeer.
",52.0575,4.49306,2720,+01:00,"
Sony
"
http://200.124.225.27:50000/SnapshotJPEG?Resolution=640x480&Quality=Clarity&COUNTER,"
Ecuador
","
EC
","
Guayas
","
 Guayaquil.
",-2.16667,-79.9,90608,-05:00,"
Panasonic
"
http://78.189.205.247:60001/cgi-bin/snapshot.cgi?chn=0&u=admin&p=&q=0&COUNTER,"
Turkey
","
TR
","
Balikesir
","
 Ayvalik.
",39.31905,26.6954,10280,+02:00,"
Defeway
"
http://213.28.111.11:80/cgi-bin/faststream.jpg?stream=half&fps=15&rand=COUNTER,"
Finland
","
FI
","
Lapland
","
 Rovaniemi.
",66.5,25.71667,96300,+02:00,"
Mobotix
"
http://217.27.115.191:60001/cgi-bin/snapshot.cgi?chn=0&u=admin&p=&q=0&COUNTER,"
Italy
","
IT
","
Sicilia
","
 Catania.
",37.50213,15.08719,95131,+01:00,"
Defeway
"
http://93.39.195.175:84/videostream.cgi?user=admin&pwd=,"
Italy
","
IT
","
Emilia-Romagna
","
 Bologna.
",44.49381,11.33875,40141,+01:00,"
Foscam
"
http://46.23.200.63:8080/cgi-bin/viewer/video.jpg?r=COUNTER,"
Italy
","
IT
","
Marche
","
 Chiaravalle.
",43.60266,13.32457,60033,+01:00,"
Vivotek
"
http://81.16.173.46:8082/mjpg/video.mjpg,"
Sweden
","
SE
","
Vastmanlands Lan
","
 Koping.
",59.51404,15.99255,73198,+01:00,"
Axis
"
http://217.41.77.158:8080/mjpg/video.mjpg,"
United Kingdom
","
GB
","
England
","
 London.
",51.50853,-0.12574,EC1A 7AJ,+00:00,"
Axis
"
http://108.222.132.93:8082/out.jpg?q=30&id=0.1317044913727916&r=COUNTER,"
United States
","
US
","
Indiana
","
 Westfield.
",40.04282,-86.12749,46034,-05:00,"
Yawcam
"
http://208.13.138.38:80/mjpg/video.mjpg,"
United States
","
US
","
Florida
","
 Winter Park.
",28.598724,-81.35612,32789,-04:00,"
Axis
"
http://185.87.71.182:90/cgi-bin/snapshot.cgi?chn=0&u=admin&p=&q=0&COUNTER,"
Italy
","
IT
","
Puglia
","
 Carpignano Salentino.
",40.19692,18.33833,73020,+01:00,"
Defeway
"
http://91.209.234.196:80/mjpg/video.mjpg,"
Russian Federation
","
RU
","
Chelyabinsk
","
 Yuzhnoural'Sk.
",54.4418,61.2536,457040,+05:00,"
Axis
"
http://83.163.100.174:81/cgi-bin/faststream.jpg?stream=half&fps=15&rand=COUNTER,"
Netherlands
","
NL
","
Zuid-Holland
","
 Den Haag.
",52.07667,4.29861,2590,+01:00,"
Mobotix
"
http://91.214.60.203:80/cgi-bin/faststream.jpg?stream=half&fps=15&rand=COUNTER,"
Italy
","
IT
","
Toscana
","
 Portoferraio.
",42.81152,10.31462,57037,+01:00,"
Mobotix
"
http://185.36.240.27:80/mjpg/video.mjpg,"
Sweden
","
SE
","
Vastra Gotaland
","
 Stroemstad.
",58.93945,11.1712,45297,+01:00,"
Axis
"
http://106.172.137.40:8001/SnapshotJPEG?Resolution=640x480&Quality=Clarity&COUNTER,"
Japan
","
JP
","
Tokyo
","
 Tokyo.
",35.689506,139.6917,214-0021,+09:00,"
Panasonic
"
http://47.49.38.178:81/mjpg/video.mjpg,"
United States
","
US
","
Michigan
","
 Marquette.
",46.54354,-87.39542,49855,-05:00,"
Axis
"
http://59.127.225.247:80/webcapture.jpg?command=snap&channel=1?COUNTER,"
Taiwan, Province Of 
","
TW
","
T'Ai-Wan
","
 Fengshan.
",22.62659,120.36126,830,+08:00,Hi3516
http://80.229.200.227:80/mjpg/video.mjpg,"
United Kingdom
","
GB
","
England
","
 Harlescott.
",52.7433,-2.74264,SY1 3RX,+00:00,"
Axis
"
http://93.82.237.118:8081/cgi-bin/faststream.jpg?stream=half&fps=15&rand=COUNTER,"
Austria
","
AT
","
Wien
","
 Vienna.
",48.20849,16.37208,1010,+01:00,"
Mobotix
"
http://210.149.154.239:80/cgi-bin/camera?resolution=640&quality=1&Language=0&COUNTER,"
Japan
","
JP
","
Mie
","
 Inabe.
",35.117,136.567,511-0287,+09:00,"
PanasonicHD
"
http://101.102.165.15:80/-wvhttp-01-/GetOneShot?image_size=640x480&frame_count=1000000000,"
Japan
","
JP
","
Tokyo
","
 Tokyo.
",35.689506,139.6917,214-0021,+09:00,"
Canon
"
http://193.251.95.237:80/mjpg/video.mjpg,"
France
","
FR
","
Ile-De-France
","
 Noisy-Le-Roi.
",48.84445,2.06345,78599,+01:00,"
Axis
"
http://65.183.218.20:80/mjpg/video.mjpg,"
United States
","
US
","
Texas
","
 El Paso.
",31.75872,-106.48693,79901,-07:00,"
Axis
"
http://211.105.102.14:8000/webcapture.jpg?command=snap&channel=1?COUNTER,"
Korea, Republic Of
","
KR
","
Seoul-T'Ukpyolsi
","
 Seoul.
",37.56826,126.97783,100-101,+09:00,Hi3516
http://61.244.50.210:5000/SnapshotJPEG?Resolution=640x480&Quality=Clarity&COUNTER,"
Hong Kong
","
HK
","
Hong Kong (Sar)
","
 Hong Kong.
",22.28552,114.15769,"
-
",+08:00,"
Panasonic
"
http://61.216.42.133:80/oneshotimage1?COUNTER,"
Taiwan, Province Of 
","
TW
","
T'Ai-Wan
","
 Taipei.
",25.04776,121.53185,10048,+08:00,"
Sony
"
http://213.115.166.178:6001/cgi-bin/faststream.jpg?stream=half&fps=15&rand=COUNTER,"
Sweden
","
SE
","
Stockholms Lan
","
 Akersberga.
",59.47944,18.29967,18480,+01:00,"
Mobotix
"
http://173.198.10.174:80/mjpg/video.mjpg,"
United States
","
US
","
California
","
 Valle Vista.
",33.7478,-116.89336,92583,-08:00,"
Axis
"
http://121.101.76.46:80/oneshotimage1?COUNTER,"
Japan
","
JP
","
Tokyo
","
 Tokyo.
",35.689506,139.6917,214-0021,+09:00,"
Sony
"
http://106.1.52.102:80/webcapture.jpg?command=snap&channel=1?COUNTER,"
Taiwan, Province Of 
","
TW
","
T'Ai-Wan
","
 Pingtung.
",22.67135,120.48814,900,+08:00,Hi3516
http://131.111.234.188:80/mjpg/video.mjpg,"
United Kingdom
","
GB
","
England
","
 Coton.
",52.21058,0.06094,CB23 7PL,+00:00,"
Axis
"
http://83.162.158.125:80/mjpg/video.mjpg,"
Netherlands
","
NL
","
Noord-Holland
","
 Amsterdam.
",52.37403,4.88969,1089,+01:00,"
Axis
"
http://173.248.110.122:5000/cgi-bin/camera?resolution=640&quality=1&Language=0&COUNTER,"
United States
","
US
","
Louisiana
","
 Monroe.
",32.50931,-92.1193,71201,-06:00,"
PanasonicHD
"
http://2.236.80.159:80/cgi-bin/snapshot.cgi?chn=0&u=admin&p=&q=0&COUNTER,"
Italy
","
IT
","
Lazio
","
 Rome.
",41.89474,12.4839,135,+01:00,"
Defeway
"
http://114.35.6.55:80/webcapture.jpg?command=snap&channel=1?COUNTER,"
Taiwan, Province Of 
","
TW
","
T'Ai-Wan
","
 Hsinchu.
",24.80361,120.96861,300,+08:00,Hi3516
http://173.13.113.38:8081/mjpg/video.mjpg,"
United States
","
US
","
New Hampshire
","
 Salem.
",42.78842,-71.20089,3079,-05:00,"
Axis
"
http://105.198.225.250:8080/cgi-bin/camera?resolution=640&quality=1&Language=0&COUNTER,"
Egypt
","
EG
","
Al Jizah
","
 Al Jizah.
",30.00808,31.21093,"
-
",+02:00,"
PanasonicHD
"
http://92.60.192.245:80/cgi-bin/faststream.jpg?stream=half&fps=15&rand=COUNTER,"
Ireland
","
IE
","
Dublin City
","
 Dublin.
",53.34399,-6.26719,D8,+00:00,"
Mobotix
"
http://82.81.67.67:60001/cgi-bin/snapshot.cgi?chn=0&u=admin&p=&q=0&COUNTER,"
Israel
","
IL
","
Hamerkaz
","
 Petah Tikva.
",32.09174,34.88503,"
-
",+02:00,"
Defeway
"
http://185.78.88.43:8888/mjpg/video.mjpg,"
United Kingdom
","
GB
","
England
","
 Sandbach.
",53.14515,-2.36251,CW11 3YX,+00:00,"
Axis
"
http://195.243.163.254:8080/cam_1.cgi,"
Germany
","
DE
","
Thuringen
","
 Weiden.
",51.0721,11.35832,92637,+01:00,"
WebcamXP
"
http://94.26.13.78:50000/SnapshotJPEG?Resolution=640x480&Quality=Clarity&COUNTER,"
Bulgaria
","
BG
","
Grad Sofiya
","
 Sofia.
",42.69751,23.32415,1151,+02:00,"
Panasonic
"
http://88.247.2.91:60001/cgi-bin/snapshot.cgi?chn=0&u=admin&p=&q=0&COUNTER,"
Turkey
","
TR
","
Sanliurfa
","
 Sanliurfa.
",37.16708,38.79392,63850,+02:00,"
Defeway
"
http://50.252.184.251:80/mjpg/video.mjpg,"
United States
","
US
","
Georgia
","
 Savannah.
",32.08354,-81.09983,31401,-05:00,"
Axis
"
http://121.7.129.29:84/cgi-bin/camera?resolution=640&quality=1&Language=0&COUNTER,"
Singapore
","
SG
","
Singapore
","
 Singapore.
",1.28967,103.85007,148943,+08:00,"
PanasonicHD
"
http://210.167.121.247:8080/cgi-bin/camera?resolution=640&quality=1&Language=0&COUNTER,"
Japan
","
JP
","
Tokyo
","
 Tokyo.
",35.689506,139.6917,214-0021,+09:00,"
PanasonicHD
"
http://193.45.96.186:8082/cgi-bin/faststream.jpg?stream=half&fps=15&rand=COUNTER,"
Sweden
","
SE
","
Kalmar Lan
","
 Kalmar.
",56.66157,16.36163,39808,+01:00,"
Mobotix
"
http://173.198.78.204:80/oneshotimage1?COUNTER,"
United States
","
US
","
California
","
 Los Angeles.
",34.05223,-118.24368,90001,-07:00,"
Sony
"
http://73.72.77.41:60001/cgi-bin/snapshot.cgi?chn=0&u=admin&p=&q=0&COUNTER,"
United States
","
US
","
New Jersey
","
 Mount Laurel.
",39.94782,-74.91168,8054,-05:00,"
Defeway
"
http://80.110.61.156:80/mjpeg.cgi,"
Austria
","
AT
","
Oberosterreich
","
 Reichraming.
",47.88333,14.45,4462,+01:00,DLink-DCS-932
http://114.32.238.55:80/webcapture.jpg?command=snap&channel=1?COUNTER,"
Taiwan, Province Of 
","
TW
","
T'Ai-Wan
","
 Hsinchu.
",24.80361,120.96861,300,+08:00,Hi3516
http://80.92.117.241:80/cgi-bin/faststream.jpg?stream=half&fps=15&rand=COUNTER,"
Austria
","
AT
","
Tirol
","
 Hall In Tirol.
",47.28333,11.51667,6060,+01:00,"
Mobotix
"
http://80.14.150.52:86/SnapshotJPEG?Resolution=640x480&Quality=Clarity&COUNTER,"
France
","
FR
","
Midi-Pyrenees
","
 Toulouse.
",43.60426,1.44367,31999,+01:00,"
Panasonic
"
http://166.155.188.192:8081/mjpg/video.mjpg,"
United States
","
US
","
New York
","
 New York City.
",40.71427,-74.00597,10116,-05:00,"
Axis
"
http://62.33.48.36:8081/mjpeg.cgi,"
Russian Federation
","
RU
","
Ivanovo
","
 Furmanov.
",57.25363,41.10849,155526,+03:00,DLink-DCS-932
http://145.131.75.42:80/mjpg/video.mjpg,"
Netherlands
","
NL
","
Utrecht
","
 Utrecht.
",52.09083,5.12222,3525,+01:00,"
Axis
"
http://90.176.240.182:5000/jpg/image.jpg?COUNTER,"
Czech Republic
","
CZ
","
Jihomoravsky Kraj
","
 Veverska Bityska.
",49.27591,16.43686,664 71,+01:00,"
TPLink
"
http://81.82.211.208:8081/?action=stream,"
Belgium
","
BE
","
Limburg
","
 Genk.
",50.965,5.50082,3690,+01:00,"
Streamer
"
http://183.171.215.168:82/cgi-bin/camera?resolution=640&quality=1&Language=0&COUNTER,"
Malaysia
","
MY
","
Selangor
","
 Petaling Jaya.
",3.10726,101.60671,47307,+08:00,"
PanasonicHD
"
http://24.173.133.230:8080/cam_1.cgi,"
United States
","
US
","
Florida
","
 Sarasota.
",27.33643,-82.53065,34230,-05:00,"
WebcamXP
"
http://86.61.179.198:8080/cgi-bin/viewer/video.jpg?r=COUNTER,"
Czech Republic
","
CZ
","
Jihomoravsky Kraj
","
 Olesnice.
",49.55755,16.42169,679 74,+01:00,"
Vivotek
"
http://31.0.205.21:8080/cgi-bin/viewer/video.jpg?r=COUNTER,"
Poland
","
PL
","
Mazowieckie
","
 Warsaw.
",52.22977,21.01178,02-676,+01:00,"
Vivotek
"
http://86.107.202.179:84/cgi-bin/camera?resolution=640&quality=1&Language=0&COUNTER,"
Netherlands
","
NL
","
Zuid-Holland
","
 Rotterdam.
",51.9225,4.47917,3099,+01:00,"
PanasonicHD
"
http://74.50.133.247:8080/mjpg/video.mjpg,"
United States
","
US
","
New Mexico
","
 Bard.
",35.11566,-103.31322,88411,-07:00,"
Axis
"
http://112.164.127.186:8000/webcapture.jpg?command=snap&channel=1?COUNTER,"
Korea, Republic Of
","
KR
","
Cholla-Namdo
","
 Sunchun.
",34.94808,127.48947,540-960,+09:00,Hi3516
http://116.118.158.124:60001/cgi-bin/snapshot.cgi?chn=0&u=admin&p=&q=0&COUNTER,"
Taiwan, Province Of 
","
TW
","
T'Ai-Wan
","
 Taichung.
",24.1469,120.6839,412,+08:00,"
Defeway
"
http://61.216.189.13:80/oneshotimage1?COUNTER,"
Taiwan, Province Of 
","
TW
","
T'Ai-Wan
","
 Taipei.
",25.04776,121.53185,10048,+08:00,"
Sony
"
http://79.160.144.168:80/mjpg/video.mjpg,"
Norway
","
NO
","
Ostfold
","
 Fredrikstad.
",59.2181,10.9298,1619,+01:00,"
Axis
"
http://218.223.208.3:80/SnapshotJPEG?Resolution=640x480&Quality=Clarity&COUNTER,"
Japan
","
JP
","
Toyama
","
 Toyama.
",36.7,137.217,930-0845,+09:00,"
Panasonic
"
http://80.13.120.225:8083/mjpg/video.mjpg,"
France
","
FR
","
Ile-De-France
","
 Paris.
",48.85341,2.3488,75915,+01:00,"
Axis
"
http://77.138.198.46:60001/cgi-bin/snapshot.cgi?chn=0&u=admin&p=&q=0&COUNTER,"
France
","
FR
","
Ile-De-France
","
 Boulogne-Billancourt.
",48.83333,2.25,92659,+01:00,"
Defeway
"
http://212.80.86.67:80/mjpeg.cgi,"
Czech Republic
","
CZ
","
Stredocesky Kraj
","
 Zbraslavice.
",49.81179,15.18319,285 21,+01:00,DLink-DCS-932
http://212.192.229.12:80/cam_1.cgi,"
Russian Federation
","
RU
","
Moscow City
","
 Moscow.
",55.75222,37.61556,101990,+03:00,"
WebcamXP
"
http://68.237.174.209:81/videostream.cgi?user=admin&pwd=,"
United States
","
US
","
California
","
 Ventura.
",34.27834,-119.29317,93001,-08:00,"
Foscam
"
http://213.123.183.194:84/SnapshotJPEG?Resolution=640x480&Quality=Clarity&COUNTER,"
United Kingdom
","
GB
","
Northern Ireland
","
 Skegoniel.
",54.61667,-5.93333,DG9 8TE,+00:00,"
Panasonic
"
http://128.135.35.102:8080/?action=stream,"
United States
","
US
","
Illinois
","
 Chicago.
",41.780069,-87.602678,60637,-06:00,"
Streamer
"
http://208.97.113.12:80/mjpg/video.mjpg,"
Canada
","
CA
","
Ontario
","
 Toronto.
",43.67084,-79.379325,M4Y 2Y5,-05:00,"
Axis
"
http://82.23.246.182:80/mjpg/video.mjpg,"
United Kingdom
","
GB
","
England
","
 Waltham Abbey.
",51.687,-0.00421,EN9 1BW,+00:00,"
Axis
"
http://124.41.68.118:82/cgi-bin/camera?resolution=640&quality=1&Language=0&COUNTER,"
Japan
","
JP
","
Saitama
","
 Saitama.
",35.867,139.65,337-0042,+09:00,"
PanasonicHD
"
http://211.22.103.166:80/cgi-bin/viewer/video.jpg?r=COUNTER,"
Taiwan, Province Of 
","
TW
","
T'Ai-Wan
","
 Taoyuan.
",24.9896,121.3187,330,+08:00,"
Vivotek
"
http://88.147.114.11:80/cgi-bin/faststream.jpg?stream=half&fps=15&rand=COUNTER,"
Italy
","
IT
","
Lombardia
","
 Settimo Milanese.
",45.47771,9.05574,20019,+01:00,"
Mobotix
"
http://50.47.66.166:80/cgi-bin/faststream.jpg?stream=half&fps=15&rand=COUNTER,"
United States
","
US
","
Washington
","
 Naches.
",46.72917,-120.69917,98929,-08:00,"
Mobotix
"
http://80.14.47.147:8000/snap.jpg?JpegSize=M&JpegCam=1&r=COUNTER,"
France
","
FR
","
Provence-Alpes-Cote 
","
 Le Lavandou.
",43.137,6.366,83980,+01:00,"
Bosch
"
